

Graph1.txt



src-id	dst=id	pir
18	16	0.162672
18	34	0.162672
18	46	0.162672
18	12	0.162672
18	30	0.162672
18	47	0.162672
18	35	0.162672
18	36	0.162672
18	31	0.162672
18	1	0.162672
18	37	0.162672
18	48	0.162672
18	20	0.162672
18	24	0.162672
18	33	0.162672
18	49	0.162672
18	43	0.162672
18	54	0.162672
18	45	0.162672
18	2	0.162672
18	3	0.162672
18	11	0.162672
18	32	0.162672
18	41	0.162672
18	39	0.162672
18	52	0.162672
18	13	0.162672
18	4	0.162672
18	58	0.162672
18	57	0.162672
18	60	0.162672
18	42	0.162672
18	56	0.162672
18	28	0.162672
18	59	0.162672
18	38	0.162672
18	51	0.162672
18	5	0.162672
18	15	0.162672
18	6	0.162672
18	63	0.162672
18	53	0.162672
18	23	0.162672
18	55	0.162672
18	61	0.162672
18	0	0.162672
18	14	0.162672
18	50	0.162672
18	40	0.162672
18	10	0.162672
18	44	0.162672
18	7	0.162672
18	22	0.162672
29	16	0.162672
29	34	0.162672
62	45	0.162672
62	2	0.162672
62	3	0.162672
29	47	0.162672
29	35	0.162672
29	36	0.162672
29	31	0.162672
29	1	0.162672
29	37	0.162672
29	48	0.162672
29	20	0.162672
29	24	0.162672
29	33	0.162672
29	49	0.162672
29	43	0.162672
29	54	0.162672
29	45	0.162672
29	2	0.162672
29	3	0.162672
29	11	0.162672
29	32	0.162672
29	41	0.162672
29	39	0.162672
29	52	0.162672
29	13	0.162672
29	4	0.162672
29	58	0.162672
29	57	0.162672
29	60	0.162672
29	42	0.162672
29	56	0.162672
62	11	0.162672
29	59	0.162672
29	38	0.162672
29	51	0.162672
29	5	0.162672
29	15	0.162672
29	6	0.162672
29	63	0.162672
29	53	0.162672
29	23	0.162672
29	55	0.162672
29	61	0.162672
29	0	0.162672
29	14	0.162672
29	50	0.162672
29	40	0.162672
29	10	0.162672
29	44	0.162672
29	7	0.162672
29	22	0.162672
16	34	0.162672
16	46	0.162672
16	12	0.162672
16	30	0.162672
16	47	0.162672
16	35	0.162672
16	36	0.162672
16	31	0.162672
16	1	0.162672
16	37	0.162672
16	48	0.162672
16	20	0.162672
62	32	0.162672
16	33	0.162672
16	49	0.162672
16	43	0.162672
16	54	0.162672
16	45	0.162672
16	2	0.162672
16	3	0.162672
16	11	0.162672
16	32	0.162672
16	41	0.162672
16	39	0.162672
16	52	0.162672
16	13	0.162672
16	4	0.162672
16	58	0.162672
16	57	0.162672
16	60	0.162672
16	42	0.162672
16	56	0.162672
16	28	0.162672
16	59	0.162672
16	38	0.162672
16	51	0.162672
16	5	0.162672
16	15	0.162672
16	6	0.162672
16	63	0.162672
16	53	0.162672
16	23	0.162672
16	55	0.162672
16	61	0.162672
16	0	0.162672
16	14	0.162672
16	50	0.162672
16	40	0.162672
16	10	0.162672
16	44	0.162672
16	7	0.162672
16	22	0.162672
34	46	0.162672
34	12	0.162672
34	30	0.162672
34	47	0.162672
62	41	0.162672
62	39	0.162672
34	31	0.162672
34	1	0.162672
34	37	0.162672
34	48	0.162672
34	20	0.162672
34	24	0.162672
62	52	0.162672
62	13	0.162672
34	43	0.162672
34	54	0.162672
34	45	0.162672
34	2	0.162672
34	3	0.162672
34	11	0.162672
34	32	0.162672
34	41	0.162672
34	39	0.162672
34	52	0.162672
34	13	0.162672
34	4	0.162672
34	58	0.162672
34	57	0.162672
34	60	0.162672
34	42	0.162672
34	56	0.162672
34	28	0.162672
34	59	0.162672
34	38	0.162672
34	51	0.162672
34	5	0.162672
34	15	0.162672
34	6	0.162672
34	63	0.162672
34	53	0.162672
34	23	0.162672
34	55	0.162672
34	61	0.162672
34	0	0.162672
34	14	0.162672
34	50	0.162672
34	40	0.162672
34	10	0.162672
34	44	0.162672
34	7	0.162672
34	22	0.162672
46	12	0.162672
46	30	0.162672
62	4	0.162672
46	35	0.162672
46	36	0.162672
46	31	0.162672
46	1	0.162672
46	37	0.162672
46	48	0.162672
46	20	0.162672
46	24	0.162672
46	33	0.162672
46	49	0.162672
62	58	0.162672
46	54	0.162672
62	57	0.162672
46	2	0.162672
46	3	0.162672
46	11	0.162672
46	32	0.162672
46	41	0.162672
46	39	0.162672
46	52	0.162672
46	13	0.162672
46	4	0.162672
46	58	0.162672
46	57	0.162672
46	60	0.162672
46	42	0.162672
46	56	0.162672
46	28	0.162672
46	59	0.162672
46	38	0.162672
46	51	0.162672
46	5	0.162672
46	15	0.162672
46	6	0.162672
46	63	0.162672
46	53	0.162672
46	23	0.162672
46	55	0.162672
46	61	0.162672
46	0	0.162672
46	14	0.162672
46	50	0.162672
46	40	0.162672
46	10	0.162672
46	44	0.162672
46	7	0.162672
46	22	0.162672
12	30	0.162672
12	47	0.162672
12	35	0.162672
12	36	0.162672
12	31	0.162672
12	1	0.162672
12	37	0.162672
12	48	0.162672
12	20	0.162672
12	24	0.162672
12	33	0.162672
12	49	0.162672
12	43	0.162672
12	54	0.162672
12	45	0.162672
12	2	0.162672
12	3	0.162672
12	11	0.162672
12	32	0.162672
12	41	0.162672
12	39	0.162672
12	52	0.162672
62	60	0.162672
62	42	0.162672
12	58	0.162672
12	57	0.162672
12	60	0.162672
12	42	0.162672
12	56	0.162672
12	28	0.162672
12	59	0.162672
12	38	0.162672
12	51	0.162672
12	5	0.162672
12	15	0.162672
12	6	0.162672
12	63	0.162672
12	53	0.162672
12	23	0.162672
12	55	0.162672
12	61	0.162672
12	0	0.162672
12	14	0.162672
12	50	0.162672
12	40	0.162672
12	10	0.162672
12	44	0.162672
62	56	0.162672
12	22	0.162672
30	47	0.162672
30	35	0.162672
30	36	0.162672
62	28	0.162672
30	1	0.162672
30	37	0.162672
30	48	0.162672
30	20	0.162672
30	24	0.162672
30	33	0.162672
30	49	0.162672
30	43	0.162672
30	54	0.162672
62	59	0.162672
30	2	0.162672
30	3	0.162672
30	11	0.162672
30	32	0.162672
30	41	0.162672
30	39	0.162672
62	38	0.162672
30	13	0.162672
30	4	0.162672
30	58	0.162672
30	57	0.162672
30	60	0.162672
30	42	0.162672
30	56	0.162672
30	28	0.162672
30	59	0.162672
30	38	0.162672
30	51	0.162672
30	5	0.162672
30	15	0.162672
30	6	0.162672
30	63	0.162672
30	53	0.162672
30	23	0.162672
30	55	0.162672
30	61	0.162672
30	0	0.162672
30	14	0.162672
30	50	0.162672
30	40	0.162672
30	10	0.162672
30	44	0.162672
30	7	0.162672
62	51	0.162672
47	35	0.162672
47	36	0.162672
47	31	0.162672
47	1	0.162672
47	37	0.162672
47	48	0.162672
47	20	0.162672
47	24	0.162672
47	33	0.162672
47	49	0.162672
47	43	0.162672
47	54	0.162672
47	45	0.162672
47	2	0.162672
47	3	0.162672
47	11	0.162672
47	32	0.162672
47	41	0.162672
62	5	0.162672
47	52	0.162672
47	13	0.162672
47	4	0.162672
47	58	0.162672
47	57	0.162672
47	60	0.162672
47	42	0.162672
47	56	0.162672
47	28	0.162672
47	59	0.162672
47	38	0.162672
47	51	0.162672
47	5	0.162672
47	15	0.162672
47	6	0.162672
47	63	0.162672
47	53	0.162672
47	23	0.162672
47	55	0.162672
47	61	0.162672
47	0	0.162672
47	14	0.162672
47	50	0.162672
47	40	0.162672
47	10	0.162672
47	44	0.162672
47	7	0.162672
47	22	0.162672
35	36	0.162672
35	31	0.162672
35	1	0.162672
35	37	0.162672
35	48	0.162672
35	20	0.162672
35	24	0.162672
35	33	0.162672
35	49	0.162672
62	15	0.162672
35	54	0.162672
35	45	0.162672
35	2	0.162672
35	3	0.162672
35	11	0.162672
35	32	0.162672
35	41	0.162672
35	39	0.162672
35	52	0.162672
35	13	0.162672
35	4	0.162672
35	58	0.162672
35	57	0.162672
35	60	0.162672
35	42	0.162672
35	56	0.162672
35	28	0.162672
35	59	0.162672
35	38	0.162672
62	6	0.162672
35	5	0.162672
35	15	0.162672
35	6	0.162672
35	63	0.162672
35	53	0.162672
35	23	0.162672
35	55	0.162672
35	61	0.162672
35	0	0.162672
35	14	0.162672
35	50	0.162672
35	40	0.162672
35	10	0.162672
35	44	0.162672
35	7	0.162672
35	22	0.162672
36	31	0.162672
36	1	0.162672
62	63	0.162672
36	48	0.162672
36	20	0.162672
36	24	0.162672
36	33	0.162672
36	49	0.162672
36	43	0.162672
36	54	0.162672
36	45	0.162672
36	2	0.162672
36	3	0.162672
36	11	0.162672
36	32	0.162672
36	41	0.162672
36	39	0.162672
36	52	0.162672
36	13	0.162672
36	4	0.162672
36	58	0.162672
36	57	0.162672
36	60	0.162672
36	42	0.162672
36	56	0.162672
62	53	0.162672
36	59	0.162672
36	38	0.162672
36	51	0.162672
36	5	0.162672
36	15	0.162672
36	6	0.162672
36	63	0.162672
36	53	0.162672
36	23	0.162672
36	55	0.162672
36	61	0.162672
36	0	0.162672
36	14	0.162672
36	50	0.162672
36	40	0.162672
36	10	0.162672
36	44	0.162672
36	7	0.162672
36	22	0.162672
31	1	0.162672
31	37	0.162672
31	48	0.162672
62	23	0.162672
31	24	0.162672
31	33	0.162672
31	49	0.162672
31	43	0.162672
31	54	0.162672
31	45	0.162672
31	2	0.162672
31	3	0.162672
31	11	0.162672
31	32	0.162672
31	41	0.162672
31	39	0.162672
31	52	0.162672
31	13	0.162672
31	4	0.162672
31	58	0.162672
31	57	0.162672
31	60	0.162672
31	42	0.162672
31	56	0.162672
31	28	0.162672
31	59	0.162672
31	38	0.162672
31	51	0.162672
31	5	0.162672
31	15	0.162672
31	6	0.162672
31	63	0.162672
31	53	0.162672
31	23	0.162672
31	55	0.162672
31	61	0.162672
31	0	0.162672
62	55	0.162672
31	50	0.162672
31	40	0.162672
31	10	0.162672
31	44	0.162672
31	7	0.162672
31	22	0.162672
1	37	0.162672
1	48	0.162672
1	20	0.162672
1	24	0.162672
1	33	0.162672
1	49	0.162672
1	43	0.162672
1	54	0.162672
1	45	0.162672
1	2	0.162672
1	3	0.162672
1	11	0.162672
1	32	0.162672
1	41	0.162672
1	39	0.162672
62	61	0.162672
1	13	0.162672
1	4	0.162672
1	58	0.162672
1	57	0.162672
1	60	0.162672
1	42	0.162672
1	56	0.162672
1	28	0.162672
1	59	0.162672
1	38	0.162672
1	51	0.162672
1	5	0.162672
1	15	0.162672
1	6	0.162672
1	63	0.162672
1	53	0.162672
1	23	0.162672
1	55	0.162672
1	61	0.162672
62	0	0.162672
1	14	0.162672
1	50	0.162672
1	40	0.162672
1	10	0.162672
1	44	0.162672
1	7	0.162672
1	22	0.162672
37	48	0.162672
37	20	0.162672
37	24	0.162672
37	33	0.162672
37	49	0.162672
37	43	0.162672
37	54	0.162672
62	14	0.162672
37	2	0.162672
37	3	0.162672
37	11	0.162672
37	32	0.162672
37	41	0.162672
37	39	0.162672
37	52	0.162672
37	13	0.162672
37	4	0.162672
37	58	0.162672
37	57	0.162672
37	60	0.162672
37	42	0.162672
37	56	0.162672
37	28	0.162672
37	59	0.162672
37	38	0.162672
37	51	0.162672
37	5	0.162672
37	15	0.162672
37	6	0.162672
37	63	0.162672
37	53	0.162672
37	23	0.162672
37	55	0.162672
37	61	0.162672
37	0	0.162672
37	14	0.162672
37	50	0.162672
37	40	0.162672
37	10	0.162672
37	44	0.162672
37	7	0.162672
37	22	0.162672
48	20	0.162672
62	50	0.162672
48	33	0.162672
62	40	0.162672
48	43	0.162672
48	54	0.162672
48	45	0.162672
48	2	0.162672
48	3	0.162672
48	11	0.162672
48	32	0.162672
48	41	0.162672
48	39	0.162672
48	52	0.162672
48	13	0.162672
48	4	0.162672
62	10	0.162672
48	57	0.162672
48	60	0.162672
48	42	0.162672
48	56	0.162672
48	28	0.162672
48	59	0.162672
48	38	0.162672
48	51	0.162672
48	5	0.162672
48	15	0.162672
48	6	0.162672
48	63	0.162672
48	53	0.162672
48	23	0.162672
48	55	0.162672
48	61	0.162672
48	0	0.162672
48	14	0.162672
48	50	0.162672
62	44	0.162672
48	10	0.162672
48	44	0.162672
48	7	0.162672
48	22	0.162672
20	24	0.162672
20	33	0.162672
20	49	0.162672
20	43	0.162672
20	54	0.162672
20	45	0.162672
20	2	0.162672
20	3	0.162672
20	11	0.162672
20	32	0.162672
20	41	0.162672
20	39	0.162672
20	52	0.162672
20	13	0.162672
20	4	0.162672
20	58	0.162672
20	57	0.162672
20	60	0.162672
20	42	0.162672
20	56	0.162672
20	28	0.162672
20	59	0.162672
20	38	0.162672
20	51	0.162672
20	5	0.162672
20	15	0.162672
20	6	0.162672
20	63	0.162672
20	53	0.162672
20	23	0.162672
20	55	0.162672
20	61	0.162672
20	0	0.162672
20	14	0.162672
20	50	0.162672
20	40	0.162672
20	10	0.162672
20	44	0.162672
20	7	0.162672
20	22	0.162672
24	33	0.162672
24	49	0.162672
24	43	0.162672
24	54	0.162672
24	45	0.162672
62	7	0.162672
24	3	0.162672
24	11	0.162672
24	32	0.162672
24	41	0.162672
24	39	0.162672
24	52	0.162672
24	13	0.162672
24	4	0.162672
24	58	0.162672
24	57	0.162672
24	60	0.162672
24	42	0.162672
24	56	0.162672
24	28	0.162672
24	59	0.162672
24	38	0.162672
24	51	0.162672
24	5	0.162672
24	15	0.162672
24	6	0.162672
24	63	0.162672
24	53	0.162672
24	23	0.162672
24	55	0.162672
24	61	0.162672
24	0	0.162672
24	14	0.162672
24	50	0.162672
24	40	0.162672
24	10	0.162672
24	44	0.162672
24	7	0.162672
24	22	0.162672
33	49	0.162672
33	43	0.162672
33	54	0.162672
33	45	0.162672
33	2	0.162672
33	3	0.162672
33	11	0.162672
62	22	0.162672
62	17	0.162672
33	39	0.162672
33	52	0.162672
33	13	0.162672
33	4	0.162672
33	58	0.162672
33	57	0.162672
33	60	0.162672
33	42	0.162672
33	56	0.162672
33	28	0.162672
33	59	0.162672
33	38	0.162672
33	51	0.162672
33	5	0.162672
33	15	0.162672
33	6	0.162672
33	63	0.162672
33	53	0.162672
33	23	0.162672
33	55	0.162672
33	61	0.162672
33	0	0.162672
33	14	0.162672
33	50	0.162672
33	40	0.162672
33	10	0.162672
33	44	0.162672
33	7	0.162672
33	22	0.162672
49	43	0.162672
49	54	0.162672
49	45	0.162672
49	2	0.162672
49	3	0.162672
49	11	0.162672
49	32	0.162672
49	41	0.162672
49	39	0.162672
49	52	0.162672
49	13	0.162672
49	4	0.162672
49	58	0.162672
62	26	0.162672
49	60	0.162672
49	42	0.162672
49	56	0.162672
49	28	0.162672
49	59	0.162672
49	38	0.162672
49	51	0.162672
49	5	0.162672
49	15	0.162672
49	6	0.162672
49	63	0.162672
49	53	0.162672
49	23	0.162672
49	55	0.162672
49	61	0.162672
49	0	0.162672
49	14	0.162672
8	27	0.162672
49	40	0.162672
49	10	0.162672
49	44	0.162672
49	7	0.162672
49	22	0.162672
43	54	0.162672
43	45	0.162672
43	2	0.162672
43	3	0.162672
43	11	0.162672
43	32	0.162672
43	41	0.162672
43	39	0.162672
43	52	0.162672
43	13	0.162672
43	4	0.162672
43	58	0.162672
43	57	0.162672
43	60	0.162672
8	26	0.162672
43	56	0.162672
43	28	0.162672
43	59	0.162672
43	38	0.162672
43	51	0.162672
43	5	0.162672
43	15	0.162672
43	6	0.162672
43	63	0.162672
43	53	0.162672
43	23	0.162672
43	55	0.162672
43	61	0.162672
43	0	0.162672
43	14	0.162672
43	50	0.162672
43	40	0.162672
43	10	0.162672
43	44	0.162672
43	7	0.162672
43	22	0.162672
54	45	0.162672
54	2	0.162672
54	3	0.162672
54	11	0.162672
54	32	0.162672
54	41	0.162672
54	39	0.162672
54	52	0.162672
54	13	0.162672
54	4	0.162672
54	58	0.162672
54	57	0.162672
54	60	0.162672
54	42	0.162672
54	56	0.162672
54	28	0.162672
54	59	0.162672
54	38	0.162672
54	51	0.162672
54	5	0.162672
54	15	0.162672
54	6	0.162672
8	19	0.162672
8	21	0.162672
8	25	0.162672
8	18	0.162672
54	61	0.162672
54	0	0.162672
54	14	0.162672
54	50	0.162672
54	40	0.162672
54	10	0.162672
54	44	0.162672
54	7	0.162672
54	22	0.162672
45	2	0.162672
8	29	0.162672
45	11	0.162672
45	32	0.162672
45	41	0.162672
45	39	0.162672
45	52	0.162672
45	13	0.162672
45	4	0.162672
45	58	0.162672
45	57	0.162672
45	60	0.162672
45	42	0.162672
45	56	0.162672
45	28	0.162672
45	59	0.162672
45	38	0.162672
45	51	0.162672
45	5	0.162672
45	15	0.162672
45	6	0.162672
45	63	0.162672
45	53	0.162672
45	23	0.162672
45	55	0.162672
45	61	0.162672
45	0	0.162672
45	14	0.162672
45	50	0.162672
62	19	0.162672
45	10	0.162672
8	34	0.162672
45	7	0.162672
45	22	0.162672
8	46	0.162672
2	11	0.162672
2	32	0.162672
2	41	0.162672
2	39	0.162672
2	52	0.162672
2	13	0.162672
2	4	0.162672
2	58	0.162672
2	57	0.162672
2	60	0.162672
2	42	0.162672
2	56	0.162672
2	28	0.162672
2	59	0.162672
2	38	0.162672
2	51	0.162672
2	5	0.162672
2	15	0.162672
2	6	0.162672
2	63	0.162672
2	53	0.162672
2	23	0.162672
2	55	0.162672
2	61	0.162672
2	0	0.162672
2	14	0.162672
2	50	0.162672
2	40	0.162672
2	10	0.162672
2	44	0.162672
2	22	0.162672
3	11	0.162672
3	32	0.162672
3	41	0.162672
3	39	0.162672
3	52	0.162672
3	13	0.162672
3	4	0.162672
3	58	0.162672
3	57	0.162672
3	60	0.162672
3	42	0.162672
3	56	0.162672
3	28	0.162672
3	59	0.162672
3	38	0.162672
3	51	0.162672
3	5	0.162672
3	15	0.162672
3	6	0.162672
3	63	0.162672
3	53	0.162672
3	23	0.162672
3	55	0.162672
3	61	0.162672
3	0	0.162672
3	14	0.162672
3	50	0.162672
3	40	0.162672
3	10	0.162672
3	44	0.162672
3	7	0.162672
3	22	0.162672
11	32	0.162672
11	41	0.162672
11	39	0.162672
11	52	0.162672
11	13	0.162672
11	4	0.162672
11	58	0.162672
11	57	0.162672
11	60	0.162672
11	42	0.162672
11	56	0.162672
11	28	0.162672
11	59	0.162672
11	38	0.162672
11	51	0.162672
11	5	0.162672
11	15	0.162672
11	6	0.162672
11	63	0.162672
11	53	0.162672
11	23	0.162672
11	55	0.162672
11	61	0.162672
11	0	0.162672
11	14	0.162672
11	50	0.162672
11	40	0.162672
11	10	0.162672
11	44	0.162672
11	7	0.162672
11	22	0.162672
32	41	0.162672
32	39	0.162672
32	52	0.162672
32	13	0.162672
32	4	0.162672
32	58	0.162672
32	57	0.162672
32	60	0.162672
32	42	0.162672
32	56	0.162672
32	28	0.162672
32	59	0.162672
32	38	0.162672
32	51	0.162672
32	5	0.162672
32	15	0.162672
32	6	0.162672
32	63	0.162672
32	53	0.162672
32	23	0.162672
32	55	0.162672
32	61	0.162672
32	0	0.162672
32	14	0.162672
32	50	0.162672
32	40	0.162672
32	10	0.162672
32	44	0.162672
32	7	0.162672
32	22	0.162672
41	39	0.162672
41	52	0.162672
41	13	0.162672
41	4	0.162672
41	58	0.162672
41	57	0.162672
41	60	0.162672
41	42	0.162672
41	56	0.162672
41	28	0.162672
41	59	0.162672
41	38	0.162672
41	51	0.162672
41	5	0.162672
41	15	0.162672
41	6	0.162672
41	63	0.162672
41	53	0.162672
41	23	0.162672
41	55	0.162672
41	61	0.162672
41	0	0.162672
41	14	0.162672
41	50	0.162672
41	40	0.162672
41	10	0.162672
41	44	0.162672
41	7	0.162672
41	22	0.162672
39	52	0.162672
39	13	0.162672
39	4	0.162672
39	58	0.162672
39	57	0.162672
39	60	0.162672
39	42	0.162672
39	56	0.162672
39	28	0.162672
39	59	0.162672
39	38	0.162672
39	51	0.162672
39	5	0.162672
39	15	0.162672
39	6	0.162672
39	63	0.162672
39	53	0.162672
39	23	0.162672
39	55	0.162672
39	61	0.162672
39	0	0.162672
39	14	0.162672
39	50	0.162672
39	40	0.162672
39	44	0.162672
39	7	0.162672
39	22	0.162672
52	13	0.162672
52	4	0.162672
52	58	0.162672
52	57	0.162672
52	60	0.162672
52	42	0.162672
52	56	0.162672
52	28	0.162672
8	12	0.162672
8	30	0.162672
52	51	0.162672
52	5	0.162672
52	15	0.162672
52	6	0.162672
52	63	0.162672
52	53	0.162672
52	23	0.162672
52	55	0.162672
52	61	0.162672
52	0	0.162672
52	14	0.162672
52	50	0.162672
52	40	0.162672
52	10	0.162672
52	44	0.162672
52	7	0.162672
52	22	0.162672
13	4	0.162672
13	58	0.162672
13	57	0.162672
13	60	0.162672
13	42	0.162672
13	56	0.162672
13	28	0.162672
13	59	0.162672
13	38	0.162672
13	51	0.162672
8	47	0.162672
8	35	0.162672
8	36	0.162672
13	63	0.162672
13	53	0.162672
13	23	0.162672
13	55	0.162672
13	61	0.162672
13	0	0.162672
13	14	0.162672
13	50	0.162672
13	40	0.162672
13	10	0.162672
13	44	0.162672
13	7	0.162672
13	22	0.162672
4	58	0.162672
4	57	0.162672
4	60	0.162672
4	42	0.162672
4	56	0.162672
4	28	0.162672
4	59	0.162672
4	38	0.162672
4	51	0.162672
4	5	0.162672
4	15	0.162672
4	6	0.162672
4	63	0.162672
4	53	0.162672
4	23	0.162672
4	55	0.162672
4	0	0.162672
4	14	0.162672
4	50	0.162672
4	40	0.162672
4	10	0.162672
4	44	0.162672
4	7	0.162672
4	22	0.162672
58	57	0.162672
58	60	0.162672
58	42	0.162672
58	56	0.162672
58	28	0.162672
58	59	0.162672
58	38	0.162672
58	51	0.162672
58	5	0.162672
58	15	0.162672
58	6	0.162672
58	63	0.162672
58	53	0.162672
58	23	0.162672
58	55	0.162672
58	61	0.162672
58	0	0.162672
58	14	0.162672
58	50	0.162672
58	40	0.162672
58	10	0.162672
58	44	0.162672
58	7	0.162672
58	22	0.162672
57	60	0.162672
57	42	0.162672
8	31	0.162672
57	59	0.162672
57	38	0.162672
57	51	0.162672
57	5	0.162672
57	15	0.162672
57	6	0.162672
57	63	0.162672
57	53	0.162672
57	23	0.162672
57	55	0.162672
57	61	0.162672
57	0	0.162672
57	14	0.162672
62	21	0.162672
57	40	0.162672
57	10	0.162672
57	44	0.162672
57	7	0.162672
57	22	0.162672
60	42	0.162672
60	56	0.162672
60	28	0.162672
60	59	0.162672
60	38	0.162672
60	51	0.162672
60	5	0.162672
60	15	0.162672
60	6	0.162672
60	63	0.162672
60	53	0.162672
60	23	0.162672
60	55	0.162672
8	37	0.162672
60	0	0.162672
60	14	0.162672
60	50	0.162672
60	40	0.162672
60	10	0.162672
60	44	0.162672
60	7	0.162672
60	22	0.162672
42	56	0.162672
42	28	0.162672
42	59	0.162672
42	38	0.162672
42	51	0.162672
42	5	0.162672
42	15	0.162672
42	6	0.162672
42	63	0.162672
42	53	0.162672
42	23	0.162672
42	55	0.162672
42	61	0.162672
42	0	0.162672
42	14	0.162672
42	50	0.162672
42	40	0.162672
42	10	0.162672
42	44	0.162672
42	7	0.162672
42	22	0.162672
56	28	0.162672
56	59	0.162672
56	38	0.162672
56	51	0.162672
56	5	0.162672
56	15	0.162672
56	6	0.162672
56	63	0.162672
56	53	0.162672
56	23	0.162672
56	55	0.162672
56	61	0.162672
56	0	0.162672
56	14	0.162672
56	50	0.162672
56	40	0.162672
56	10	0.162672
56	44	0.162672
56	7	0.162672
56	22	0.162672
28	59	0.162672
28	38	0.162672
28	51	0.162672
28	5	0.162672
28	15	0.162672
28	6	0.162672
28	63	0.162672
28	53	0.162672
28	23	0.162672
28	55	0.162672
28	61	0.162672
8	48	0.162672
28	14	0.162672
28	50	0.162672
28	40	0.162672
28	10	0.162672
28	44	0.162672
28	7	0.162672
28	22	0.162672
59	38	0.162672
8	20	0.162672
59	5	0.162672
59	15	0.162672
59	6	0.162672
59	63	0.162672
59	53	0.162672
59	23	0.162672
59	55	0.162672
59	61	0.162672
59	0	0.162672
59	14	0.162672
59	50	0.162672
59	40	0.162672
59	10	0.162672
59	44	0.162672
59	7	0.162672
59	22	0.162672
38	51	0.162672
38	5	0.162672
38	15	0.162672
38	6	0.162672
38	63	0.162672
38	53	0.162672
38	23	0.162672
38	55	0.162672
38	61	0.162672
38	0	0.162672
38	14	0.162672
38	50	0.162672
38	40	0.162672
38	10	0.162672
38	44	0.162672
38	7	0.162672
38	22	0.162672
51	5	0.162672
51	15	0.162672
51	6	0.162672
51	63	0.162672
51	53	0.162672
51	23	0.162672
51	55	0.162672
51	61	0.162672
51	0	0.162672
51	14	0.162672
8	24	0.162672
51	40	0.162672
51	10	0.162672
51	44	0.162672
51	7	0.162672
51	22	0.162672
5	15	0.162672
5	6	0.162672
5	63	0.162672
5	53	0.162672
5	23	0.162672
5	55	0.162672
5	61	0.162672
5	0	0.162672
5	14	0.162672
5	50	0.162672
5	40	0.162672
5	10	0.162672
5	44	0.162672
5	7	0.162672
5	22	0.162672
15	6	0.162672
15	63	0.162672
15	53	0.162672
15	23	0.162672
15	55	0.162672
15	61	0.162672
15	0	0.162672
8	33	0.162672
15	50	0.162672
15	40	0.162672
15	10	0.162672
15	44	0.162672
15	7	0.162672
15	22	0.162672
6	63	0.162672
6	53	0.162672
6	23	0.162672
6	55	0.162672
6	61	0.162672
6	0	0.162672
6	14	0.162672
6	50	0.162672
6	40	0.162672
6	10	0.162672
6	44	0.162672
8	49	0.162672
6	22	0.162672
63	53	0.162672
63	23	0.162672
63	55	0.162672
63	61	0.162672
63	0	0.162672
63	14	0.162672
63	50	0.162672
63	40	0.162672
63	10	0.162672
63	44	0.162672
63	7	0.162672
63	22	0.162672
53	23	0.162672
53	55	0.162672
53	61	0.162672
53	0	0.162672
53	14	0.162672
53	50	0.162672
53	40	0.162672
53	10	0.162672
53	44	0.162672
53	7	0.162672
53	22	0.162672
23	55	0.162672
23	61	0.162672
23	0	0.162672
23	14	0.162672
23	50	0.162672
23	40	0.162672
23	10	0.162672
23	44	0.162672
23	7	0.162672
8	43	0.162672
55	61	0.162672
55	0	0.162672
55	14	0.162672
55	50	0.162672
55	40	0.162672
55	10	0.162672
55	44	0.162672
55	7	0.162672
55	22	0.162672
61	0	0.162672
61	14	0.162672
61	50	0.162672
61	40	0.162672
61	10	0.162672
61	44	0.162672
61	7	0.162672
61	22	0.162672
0	14	0.162672
0	50	0.162672
0	40	0.162672
0	10	0.162672
0	44	0.162672
0	7	0.162672
0	22	0.162672
14	50	0.162672
14	40	0.162672
8	54	0.162672
14	44	0.162672
14	7	0.162672
14	22	0.162672
50	40	0.162672
50	10	0.162672
50	44	0.162672
50	7	0.162672
50	22	0.162672
40	10	0.162672
40	44	0.162672
40	7	0.162672
40	22	0.162672
10	44	0.162672
10	7	0.162672
10	22	0.162672
44	7	0.162672
44	22	0.162672
7	22	0.162672
62	8	0.159412
4	61	0.159412
2	7	0.159412
57	28	0.150767
19	29	0.150767
39	10	0.150767


Graph22.txt



src-id	dst=id	pir
50	58	1.000000
17	16	0.976564
33	32	0.961760
41	33	0.910388
12	13	0.908664
22	23	0.877506
33	34	0.877506
17	25	0.877506
55	63	0.871062
26	27	0.871062
28	20	0.865243
27	19	0.834014
38	39	0.831650
47	39	0.823556
38	30	0.808423
26	28	0.808423
24	25	0.802803
50	59	0.793387
50	51	0.765928
8	0	0.754530
55	54	0.750819
30	31	0.743139
6	14	0.742966
11	36	0.717836
9	8	0.717836
49	48	0.717836
49	41	0.715700
43	41	0.680727
10	11	0.670901
43	12	0.634603
14	15	0.622188
36	37	0.620440
58	57	0.594813
43	42	0.580702
28	29	0.580702
31	23	0.523499
27	43	0.514257
51	37	0.511302
59	58	0.499101
30	29	0.497720
25	38	0.473614
21	20	0.473614
61	63	0.461867
33	40	0.460592
26	24	0.460592
61	60	0.460592
38	37	0.456407
34	35	0.425782
38	45	0.425782
1	0	0.422870
11	3	0.418617
55	39	0.413069
11	2	0.413069
42	34	0.408057
25	34	0.387165
12	4	0.371524
6	7	0.371524
26	17	0.369874
10	26	0.362272
44	45	0.362272
60	32	0.333030
7	31	0.331118
54	22	0.331118
39	46	0.321466
