

Graph1.txt



src-id	dst-id	pir
0	25	0.1626716637507142
0	3	0.1626716637507142
63	0	0.1626716637507142
63	0	0.1626716637507142
63	17	0.1626716637507142
63	8	0.1626716637507142
63	24	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	17	0.1626716637507142
0	8	0.1626716637507142
0	24	0.1626716637507142
0	18	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	16	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	19	0.1626716637507142
0	0	0.1626716637507142
0	9	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	26	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	1	0.1626716637507142
0	10	0.1626716637507142
0	2	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	27	0.1626716637507142
0	0	0.1626716637507142
0	11	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
63	18	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
63	0	0.1626716637507142
0	17	0.1626716637507142
0	8	0.1626716637507142
0	24	0.1626716637507142
0	18	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
63	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	16	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	19	0.1626716637507142
0	0	0.1626716637507142
0	9	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	26	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	1	0.1626716637507142
0	10	0.1626716637507142
0	2	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	27	0.1626716637507142
0	0	0.1626716637507142
0	11	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
63	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	17	0.1626716637507142
0	8	0.1626716637507142
0	24	0.1626716637507142
0	18	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
63	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	16	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
63	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	19	0.1626716637507142
0	0	0.1626716637507142
0	9	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	26	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	1	0.1626716637507142
0	10	0.1626716637507142
0	2	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	27	0.1626716637507142
0	0	0.1626716637507142
0	11	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
63	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	17	0.1626716637507142
0	8	0.1626716637507142
0	24	0.1626716637507142
0	18	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
63	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	16	0.1626716637507142
0	0	0.1626716637507142
63	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	19	0.1626716637507142
0	0	0.1626716637507142
0	9	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	26	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	1	0.1626716637507142
0	10	0.1626716637507142
0	2	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	27	0.1626716637507142
0	0	0.1626716637507142
63	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
63	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	17	0.1626716637507142
0	8	0.1626716637507142
0	24	0.1626716637507142
0	18	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
63	0	0.1626716637507142
0	0	0.1626716637507142
63	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	16	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	19	0.1626716637507142
0	0	0.1626716637507142
0	9	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	26	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	1	0.1626716637507142
0	10	0.1626716637507142
0	2	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	27	0.1626716637507142
0	0	0.1626716637507142
0	11	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	17	0.1626716637507142
0	8	0.1626716637507142
0	24	0.1626716637507142
0	18	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	16	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	19	0.1626716637507142
0	0	0.1626716637507142
0	9	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	26	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	1	0.1626716637507142
0	10	0.1626716637507142
0	2	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	27	0.1626716637507142
0	0	0.1626716637507142
0	11	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
63	16	0.1626716637507142
63	0	0.1626716637507142
63	0	0.1626716637507142
0	18	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	16	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	19	0.1626716637507142
0	0	0.1626716637507142
0	9	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	26	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
63	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	1	0.1626716637507142
0	10	0.1626716637507142
0	2	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	27	0.1626716637507142
0	0	0.1626716637507142
0	11	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	17	0.1626716637507142
0	8	0.1626716637507142
0	24	0.1626716637507142
0	18	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
63	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	16	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	19	0.1626716637507142
0	0	0.1626716637507142
0	9	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	26	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	1	0.1626716637507142
0	10	0.1626716637507142
0	2	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	27	0.1626716637507142
0	0	0.1626716637507142
0	11	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
0	17	0.1626716637507142
0	8	0.1626716637507142
0	24	0.1626716637507142
0	18	0.1626716637507142
63	0	0.1626716637507142
63	19	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
63	0	0.1626716637507142
63	9	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	16	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	19	0.1626716637507142
0	0	0.1626716637507142
0	9	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	26	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	1	0.1626716637507142
0	10	0.1626716637507142
0	2	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	27	0.1626716637507142
0	0	0.1626716637507142
0	11	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
17	8	0.1626716637507142
17	24	0.1626716637507142
63	0	0.1626716637507142
17	0	0.1626716637507142
17	0	0.1626716637507142
17	0	0.1626716637507142
17	0	0.1626716637507142
17	0	0.1626716637507142
17	0	0.1626716637507142
17	0	0.1626716637507142
17	0	0.1626716637507142
17	0	0.1626716637507142
17	0	0.1626716637507142
63	0	0.1626716637507142
17	0	0.1626716637507142
63	0	0.1626716637507142
17	0	0.1626716637507142
17	0	0.1626716637507142
17	0	0.1626716637507142
17	0	0.1626716637507142
17	0	0.1626716637507142
17	19	0.1626716637507142
17	0	0.1626716637507142
17	9	0.1626716637507142
17	0	0.1626716637507142
17	0	0.1626716637507142
17	0	0.1626716637507142
17	26	0.1626716637507142
17	0	0.1626716637507142
17	0	0.1626716637507142
17	0	0.1626716637507142
17	0	0.1626716637507142
17	0	0.1626716637507142
17	0	0.1626716637507142
17	1	0.1626716637507142
17	10	0.1626716637507142
17	2	0.1626716637507142
17	0	0.1626716637507142
17	0	0.1626716637507142
17	0	0.1626716637507142
17	0	0.1626716637507142
17	27	0.1626716637507142
17	0	0.1626716637507142
17	11	0.1626716637507142
17	0	0.1626716637507142
17	0	0.1626716637507142
17	0	0.1626716637507142
17	25	0.1626716637507142
17	3	0.1626716637507142
17	0	0.1626716637507142
8	24	0.1626716637507142
8	18	0.1626716637507142
8	0	0.1626716637507142
8	0	0.1626716637507142
8	0	0.1626716637507142
8	0	0.1626716637507142
8	0	0.1626716637507142
8	0	0.1626716637507142
8	0	0.1626716637507142
8	0	0.1626716637507142
8	0	0.1626716637507142
8	0	0.1626716637507142
8	0	0.1626716637507142
8	0	0.1626716637507142
8	16	0.1626716637507142
8	0	0.1626716637507142
8	0	0.1626716637507142
8	0	0.1626716637507142
8	0	0.1626716637507142
8	0	0.1626716637507142
8	19	0.1626716637507142
8	0	0.1626716637507142
63	26	0.1626716637507142
63	0	0.1626716637507142
8	0	0.1626716637507142
8	0	0.1626716637507142
8	26	0.1626716637507142
8	0	0.1626716637507142
8	0	0.1626716637507142
8	0	0.1626716637507142
8	0	0.1626716637507142
8	0	0.1626716637507142
8	0	0.1626716637507142
8	1	0.1626716637507142
8	10	0.1626716637507142
8	2	0.1626716637507142
8	0	0.1626716637507142
8	0	0.1626716637507142
8	0	0.1626716637507142
8	0	0.1626716637507142
8	27	0.1626716637507142
8	0	0.1626716637507142
8	11	0.1626716637507142
8	0	0.1626716637507142
8	0	0.1626716637507142
8	0	0.1626716637507142
8	25	0.1626716637507142
63	0	0.1626716637507142
8	0	0.1626716637507142
24	18	0.1626716637507142
24	0	0.1626716637507142
24	0	0.1626716637507142
63	0	0.1626716637507142
24	0	0.1626716637507142
24	0	0.1626716637507142
24	0	0.1626716637507142
24	0	0.1626716637507142
24	0	0.1626716637507142
24	0	0.1626716637507142
24	0	0.1626716637507142
24	0	0.1626716637507142
24	0	0.1626716637507142
63	0	0.1626716637507142
24	0	0.1626716637507142
24	0	0.1626716637507142
24	0	0.1626716637507142
24	0	0.1626716637507142
24	0	0.1626716637507142
24	19	0.1626716637507142
63	0	0.1626716637507142
24	9	0.1626716637507142
24	0	0.1626716637507142
24	0	0.1626716637507142
24	0	0.1626716637507142
24	26	0.1626716637507142
24	0	0.1626716637507142
24	0	0.1626716637507142
24	0	0.1626716637507142
24	0	0.1626716637507142
24	0	0.1626716637507142
24	0	0.1626716637507142
24	1	0.1626716637507142
24	10	0.1626716637507142
24	2	0.1626716637507142
24	0	0.1626716637507142
24	0	0.1626716637507142
24	0	0.1626716637507142
24	0	0.1626716637507142
24	27	0.1626716637507142
24	0	0.1626716637507142
24	11	0.1626716637507142
24	0	0.1626716637507142
24	0	0.1626716637507142
24	0	0.1626716637507142
24	25	0.1626716637507142
24	3	0.1626716637507142
63	0	0.1626716637507142
18	0	0.1626716637507142
18	0	0.1626716637507142
18	0	0.1626716637507142
18	0	0.1626716637507142
18	0	0.1626716637507142
18	0	0.1626716637507142
18	0	0.1626716637507142
18	0	0.1626716637507142
18	0	0.1626716637507142
18	0	0.1626716637507142
18	0	0.1626716637507142
18	0	0.1626716637507142
18	16	0.1626716637507142
18	0	0.1626716637507142
18	0	0.1626716637507142
18	0	0.1626716637507142
18	0	0.1626716637507142
18	0	0.1626716637507142
63	1	0.1626716637507142
18	0	0.1626716637507142
18	9	0.1626716637507142
18	0	0.1626716637507142
18	0	0.1626716637507142
18	0	0.1626716637507142
18	26	0.1626716637507142
18	0	0.1626716637507142
18	0	0.1626716637507142
18	0	0.1626716637507142
18	0	0.1626716637507142
18	0	0.1626716637507142
18	0	0.1626716637507142
18	1	0.1626716637507142
18	10	0.1626716637507142
18	2	0.1626716637507142
18	0	0.1626716637507142
18	0	0.1626716637507142
18	0	0.1626716637507142
18	0	0.1626716637507142
18	27	0.1626716637507142
18	0	0.1626716637507142
18	11	0.1626716637507142
18	0	0.1626716637507142
18	0	0.1626716637507142
18	0	0.1626716637507142
18	25	0.1626716637507142
18	3	0.1626716637507142
18	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
63	10	0.1626716637507142
0	0	0.1626716637507142
0	16	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	19	0.1626716637507142
0	0	0.1626716637507142
0	9	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	26	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
63	2	0.1626716637507142
0	1	0.1626716637507142
0	10	0.1626716637507142
0	2	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	27	0.1626716637507142
0	0	0.1626716637507142
0	11	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
63	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	16	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	19	0.1626716637507142
0	0	0.1626716637507142
0	9	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	26	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
63	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	1	0.1626716637507142
0	10	0.1626716637507142
0	2	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	27	0.1626716637507142
0	0	0.1626716637507142
0	11	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
63	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	16	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	19	0.1626716637507142
0	0	0.1626716637507142
0	9	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	26	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	1	0.1626716637507142
0	10	0.1626716637507142
0	2	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	27	0.1626716637507142
0	0	0.1626716637507142
63	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	16	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	19	0.1626716637507142
63	27	0.1626716637507142
0	9	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	26	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	1	0.1626716637507142
0	10	0.1626716637507142
0	2	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	27	0.1626716637507142
63	0	0.1626716637507142
0	11	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
63	11	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	19	0.1626716637507142
0	0	0.1626716637507142
0	9	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	26	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	1	0.1626716637507142
0	10	0.1626716637507142
0	2	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	27	0.1626716637507142
0	0	0.1626716637507142
0	11	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
63	0	0.1626716637507142
0	0	0.1626716637507142
63	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	16	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	19	0.1626716637507142
0	0	0.1626716637507142
0	9	0.1626716637507142
0	0	0.1626716637507142
63	0	0.1626716637507142
0	0	0.1626716637507142
0	26	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	1	0.1626716637507142
0	10	0.1626716637507142
0	2	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	27	0.1626716637507142
0	0	0.1626716637507142
0	11	0.1626716637507142
0	0	0.1626716637507142
63	25	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	16	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	19	0.1626716637507142
0	0	0.1626716637507142
0	9	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	26	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	1	0.1626716637507142
0	10	0.1626716637507142
0	2	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	27	0.1626716637507142
0	0	0.1626716637507142
0	11	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	16	0.1626716637507142
63	3	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	19	0.1626716637507142
0	0	0.1626716637507142
0	9	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	26	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	1	0.1626716637507142
0	10	0.1626716637507142
0	2	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	27	0.1626716637507142
0	0	0.1626716637507142
0	11	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	16	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
63	0	0.1626716637507142
63	0	0.1626716637507142
0	19	0.1626716637507142
0	0	0.1626716637507142
0	9	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	26	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	1	0.1626716637507142
0	10	0.1626716637507142
0	2	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	27	0.1626716637507142
0	0	0.1626716637507142
0	11	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	16	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
